P,G,Ca,L,R,LR,Cs,I,alpha,offshore_conflict_payoff,surf_conflict_payoff,surf_accept_payoff,fight_minus_accept,offshore_implements,surf_prefers_fight
0.1,26.0,16.0,8.8,100.0,20.0,2.0,22.0,0.1,3.4000000000000004,7.720000000000001,13.2,-5.479999999999999,True,False
0.1,26.0,16.0,19.8,100.0,20.0,2.0,22.0,0.1,3.4000000000000004,6.62,2.1999999999999993,4.420000000000001,True,True
0.1,26.0,17.0,4.4,100.0,20.0,2.0,22.0,0.1,3.4000000000000004,7.16,17.6,-10.440000000000001,True,False
0.1,26.0,17.0,8.8,100.0,20.0,2.0,22.0,0.1,3.4000000000000004,6.720000000000001,13.2,-6.479999999999999,True,False
0.1,26.0,17.0,19.8,100.0,20.0,2.0,22.0,0.1,3.4000000000000004,5.62,2.1999999999999993,3.420000000000001,True,True
0.1,26.0,18.0,4.4,100.0,20.0,2.0,22.0,0.1,3.4000000000000004,6.16,17.6,-11.440000000000001,True,False
0.1,26.0,18.0,8.8,100.0,20.0,2.0,22.0,0.1,3.4000000000000004,5.720000000000001,13.2,-7.479999999999999,True,False
0.1,26.0,18.0,19.8,100.0,20.0,2.0,22.0,0.1,3.4000000000000004,4.62,2.1999999999999993,2.420000000000001,True,True
0.1,26.0,19.0,4.4,100.0,20.0,2.0,22.0,0.1,3.4000000000000004,5.16,17.6,-12.440000000000001,True,False
0.1,26.0,19.0,8.8,100.0,20.0,2.0,22.0,0.1,3.4000000000000004,4.720000000000001,13.2,-8.479999999999999,True,False
0.1,26.0,19.0,19.8,100.0,20.0,2.0,22.0,0.1,3.4000000000000004,3.62,2.1999999999999993,1.4200000000000008,True,True
0.1,26.0,20.0,4.4,100.0,20.0,2.0,22.0,0.1,3.4000000000000004,4.16,17.6,-13.440000000000001,True,False
0.1,26.0,20.0,8.8,100.0,20.0,2.0,22.0,0.1,3.4000000000000004,3.7200000000000006,13.2,-9.479999999999999,True,False
0.1,26.0,20.0,19.8,100.0,20.0,2.0,22.0,0.1,3.4000000000000004,2.62,2.1999999999999993,0.4200000000000008,True,True
0.1,26.0,21.0,4.4,100.0,20.0,2.0,22.0,0.1,3.4000000000000004,3.16,17.6,-14.440000000000001,True,False
0.1,26.0,21.0,8.8,100.0,20.0,2.0,22.0,0.1,3.4000000000000004,2.72,13.2,-10.479999999999999,True,False
0.1,26.0,21.0,19.8,100.0,20.0,2.0,22.0,0.1,3.4000000000000004,1.62,2.1999999999999993,-0.5799999999999992,True,False
0.1,26.0,22.0,4.4,100.0,20.0,2.0,22.0,0.1,3.4000000000000004,2.16,17.6,-15.440000000000001,True,False
0.1,26.0,22.0,8.8,100.0,20.0,2.0,22.0,0.1,3.4000000000000004,1.7200000000000004,13.2,-11.479999999999999,True,False
0.1,26.0,22.0,19.8,100.0,20.0,2.0,22.0,0.1,3.4000000000000004,0.62,2.1999999999999993,-1.5799999999999992,True,False
0.1,27.0,0.0,4.4,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,24.26,17.6,6.66,True,True
0.1,27.0,0.0,8.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,23.82,13.2,10.620000000000001,True,True
0.1,27.0,0.0,19.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,22.72,2.1999999999999993,20.52,True,True
0.1,27.0,1.0,4.4,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,23.26,17.6,5.66,True,True
0.1,27.0,1.0,8.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,22.820000000000004,13.2,9.620000000000005,True,True
0.1,27.0,1.0,19.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,21.720000000000002,2.1999999999999993,19.520000000000003,True,True
0.1,27.0,2.0,4.4,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,22.26,17.6,4.66,True,True
0.1,27.0,2.0,8.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,21.82,13.2,8.620000000000001,True,True
0.1,27.0,2.0,19.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,20.72,2.1999999999999993,18.52,True,True
0.1,27.0,3.0,4.4,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,21.26,17.6,3.66,True,True
0.1,27.0,3.0,8.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,20.82,13.2,7.620000000000001,True,True
0.1,27.0,3.0,19.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,19.720000000000002,2.1999999999999993,17.520000000000003,True,True
0.1,27.0,4.0,4.4,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,20.259999999999998,17.6,2.6599999999999966,True,True
0.1,27.0,4.0,8.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,19.82,13.2,6.620000000000001,True,True
0.1,27.0,4.0,19.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,18.72,2.1999999999999993,16.52,True,True
0.1,27.0,5.0,4.4,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,19.26,17.6,1.6600000000000001,True,True
0.1,27.0,5.0,8.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,18.82,13.2,5.620000000000001,True,True
0.1,27.0,5.0,19.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,17.72,2.1999999999999993,15.52,True,True
0.1,27.0,6.0,4.4,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,18.26,17.6,0.6600000000000001,True,True
0.1,27.0,6.0,8.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,17.82,13.2,4.620000000000001,True,True
0.1,27.0,6.0,19.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,16.72,2.1999999999999993,14.52,True,True
0.1,27.0,7.0,4.4,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,17.26,17.6,-0.33999999999999986,True,False
0.1,27.0,7.0,8.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,16.82,13.2,3.620000000000001,True,True
0.1,27.0,7.0,19.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,15.72,2.1999999999999993,13.520000000000001,True,True
0.1,27.0,8.0,4.4,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,16.259999999999998,17.6,-1.3400000000000034,True,False
0.1,27.0,8.0,8.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,15.82,13.2,2.620000000000001,True,True
0.1,27.0,8.0,19.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,14.719999999999999,2.1999999999999993,12.52,True,True
0.1,27.0,9.0,4.4,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,15.260000000000002,17.6,-2.34,True,False
0.1,27.0,9.0,8.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,14.820000000000002,13.2,1.6200000000000028,True,True
0.1,27.0,9.0,19.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,13.72,2.1999999999999993,11.520000000000001,True,True
0.1,27.0,10.0,4.4,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,14.260000000000002,17.6,-3.34,True,False
0.1,27.0,10.0,8.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,13.82,13.2,0.620000000000001,True,True
0.1,27.0,10.0,19.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,12.72,2.1999999999999993,10.520000000000001,True,True
0.1,27.0,11.0,4.4,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,13.260000000000002,17.6,-4.34,True,False
0.1,27.0,11.0,8.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,12.82,13.2,-0.379999999999999,True,False
0.1,27.0,11.0,19.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,11.72,2.1999999999999993,9.520000000000001,True,True
0.1,27.0,12.0,4.4,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,12.26,17.6,-5.340000000000002,True,False
0.1,27.0,12.0,8.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,11.82,13.2,-1.379999999999999,True,False
0.1,27.0,12.0,19.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,10.72,2.1999999999999993,8.520000000000001,True,True
0.1,27.0,13.0,4.4,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,11.26,17.6,-6.340000000000002,True,False
0.1,27.0,13.0,8.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,10.82,13.2,-2.379999999999999,True,False
0.1,27.0,13.0,19.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,9.719999999999999,2.1999999999999993,7.52,True,True
0.1,27.0,14.0,4.4,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,10.260000000000002,17.6,-7.34,True,False
0.1,27.0,14.0,8.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,9.82,13.2,-3.379999999999999,True,False
0.1,27.0,14.0,19.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,8.72,2.1999999999999993,6.520000000000001,True,True
0.1,27.0,15.0,4.4,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,9.26,17.6,-8.340000000000002,True,False
0.1,27.0,15.0,8.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,8.82,13.2,-4.379999999999999,True,False
0.1,27.0,15.0,19.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,7.72,2.1999999999999993,5.5200000000000005,True,True
0.1,27.0,16.0,4.4,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,8.260000000000002,17.6,-9.34,True,False
0.1,27.0,16.0,8.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,7.82,13.2,-5.379999999999999,True,False
0.1,27.0,16.0,19.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,6.720000000000001,2.1999999999999993,4.520000000000001,True,True
0.1,27.0,17.0,4.4,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,7.26,17.6,-10.340000000000002,True,False
0.1,27.0,17.0,8.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,6.82,13.2,-6.379999999999999,True,False
0.1,27.0,17.0,19.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,5.72,2.1999999999999993,3.5200000000000005,True,True
0.1,27.0,18.0,4.4,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,6.26,17.6,-11.340000000000002,True,False
0.1,27.0,18.0,8.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,5.82,13.2,-7.379999999999999,True,False
0.1,27.0,18.0,19.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,4.72,2.1999999999999993,2.5200000000000005,True,True
0.1,27.0,19.0,4.4,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,5.260000000000001,17.6,-12.34,True,False
0.1,27.0,19.0,8.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,4.82,13.2,-8.379999999999999,True,False
0.1,27.0,19.0,19.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,3.72,2.1999999999999993,1.520000000000001,True,True
0.1,27.0,20.0,4.4,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,4.260000000000001,17.6,-13.34,True,False
0.1,27.0,20.0,8.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,3.8200000000000003,13.2,-9.379999999999999,True,False
0.1,27.0,20.0,19.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,2.7199999999999998,2.1999999999999993,0.5200000000000005,True,True
0.1,27.0,21.0,4.4,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,3.2600000000000002,17.6,-14.340000000000002,True,False
0.1,27.0,21.0,8.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,2.8200000000000003,13.2,-10.379999999999999,True,False
0.1,27.0,21.0,19.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,1.72,2.1999999999999993,-0.4799999999999993,True,False
0.1,27.0,22.0,4.4,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,2.2600000000000002,17.6,-15.340000000000002,True,False
0.1,27.0,22.0,8.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,1.8200000000000003,13.2,-11.379999999999999,True,False
0.1,27.0,22.0,19.8,100.0,20.0,2.0,22.0,0.1,3.3000000000000007,0.72,2.1999999999999993,-1.4799999999999993,True,False
0.1,28.0,0.0,4.4,100.0,20.0,2.0,22.0,0.1,3.2,24.36,17.6,6.759999999999998,True,True
0.1,28.0,0.0,8.8,100.0,20.0,2.0,22.0,0.1,3.2,23.92,13.2,10.720000000000002,True,True
0.1,28.0,0.0,19.8,100.0,20.0,2.0,22.0,0.1,3.2,22.82,2.1999999999999993,20.62,True,True
0.1,28.0,1.0,4.4,100.0,20.0,2.0,22.0,0.1,3.2,23.360000000000003,17.6,5.760000000000002,True,True
0.1,28.0,1.0,8.8,100.0,20.0,2.0,22.0,0.1,3.2,22.92,13.2,9.720000000000002,True,True
0.1,28.0,1.0,19.8,100.0,20.0,2.0,22.0,0.1,3.2,21.82,2.1999999999999993,19.62,True,True
0.1,28.0,2.0,4.4,100.0,20.0,2.0,22.0,0.1,3.2,22.36,17.6,4.759999999999998,True,True
0.1,28.0,2.0,8.8,100.0,20.0,2.0,22.0,0.1,3.2,21.92,13.2,8.720000000000002,True,True
0.1,28.0,2.0,19.8,100.0,20.0,2.0,22.0,0.1,3.2,20.82,2.1999999999999993,18.62,True,True
0.1,28.0,3.0,4.4,100.0,20.0,2.0,22.0,0.1,3.2,21.360000000000003,17.6,3.7600000000000016,True,True
0.1,28.0,3.0,8.8,100.0,20.0,2.0,22.0,0.1,3.2,20.92,13.2,7.720000000000002,True,True
0.1,28.0,3.0,19.8,100.0,20.0,2.0,22.0,0.1,3.2,19.82,2.1999999999999993,17.62,True,True
0.1,28.0,4.0,4.4,100.0,20.0,2.0,22.0,0.1,3.2,20.36,17.6,2.759999999999998,True,True
0.1,28.0,4.0,8.8,100.0,20.0,2.0,22.0,0.1,3.2,19.92,13.2,6.720000000000002,True,True
0.1,28.0,4.0,19.8,100.0,20.0,2.0,22.0,0.1,3.2,18.82,2.1999999999999993,16.62,True,True
0.1,28.0,5.0,4.4,100.0,20.0,2.0,22.0,0.1,3.2,19.36,17.6,1.759999999999998,True,True
0.1,28.0,5.0,8.8,100.0,20.0,2.0,22.0,0.1,3.2,18.92,13.2,5.720000000000002,True,True
0.1,28.0,5.0,19.8,100.0,20.0,2.0,22.0,0.1,3.2,17.82,2.1999999999999993,15.620000000000001,True,True
0.1,28.0,6.0,4.4,100.0,20.0,2.0,22.0,0.1,3.2,18.36,17.6,0.759999999999998,True,True
0.1,28.0,6.0,8.8,100.0,20.0,2.0,22.0,0.1,3.2,17.92,13.2,4.720000000000002,True,True
0.1,28.0,6.0,19.8,100.0,20.0,2.0,22.0,0.1,3.2,16.82,2.1999999999999993,14.620000000000001,True,True
0.1,28.0,7.0,4.4,100.0,20.0,2.0,22.0,0.1,3.2,17.36,17.6,-0.240000000000002,True,False
0.1,28.0,7.0,8.8,100.0,20.0,2.0,22.0,0.1,3.2,16.92,13.2,3.7200000000000024,True,True
0.1,28.0,7.0,19.8,100.0,20.0,2.0,22.0,0.1,3.2,15.82,2.1999999999999993,13.620000000000001,True,True
0.1,28.0,8.0,4.4,100.0,20.0,2.0,22.0,0.1,3.2,16.36,17.6,-1.240000000000002,True,False
0.1,28.0,8.0,8.8,100.0,20.0,2.0,22.0,0.1,3.2,15.92,13.2,2.7200000000000006,True,True
0.1,28.0,8.0,19.8,100.0,20.0,2.0,22.0,0.1,3.2,14.82,2.1999999999999993,12.620000000000001,True,True
0.1,28.0,9.0,4.4,100.0,20.0,2.0,22.0,0.1,3.2,15.360000000000001,17.6,-2.24,True,False
0.1,28.0,9.0,8.8,100.0,20.0,2.0,22.0,0.1,3.2,14.920000000000002,13.2,1.7200000000000024,True,True
0.1,28.0,9.0,19.8,100.0,20.0,2.0,22.0,0.1,3.2,13.82,2.1999999999999993,11.620000000000001,True,True
0.1,28.0,10.0,4.4,100.0,20.0,2.0,22.0,0.1,3.2,14.360000000000001,17.6,-3.24,True,False
0.1,28.0,10.0,8.8,100.0,20.0,2.0,22.0,0.1,3.2,13.920000000000002,13.2,0.7200000000000024,True,True
0.1,28.0,10.0,19.8,100.0,20.0,2.0,22.0,0.1,3.2,12.82,2.1999999999999993,10.620000000000001,True,True
0.1,28.0,11.0,4.4,100.0,20.0,2.0,22.0,0.1,3.2,13.360000000000001,17.6,-4.24,True,False
0.1,28.0,11.0,8.8,100.0,20.0,2.0,22.0,0.1,3.2,12.920000000000002,13.2,-0.2799999999999976,True,False
0.1,28.0,11.0,19.8,100.0,20.0,2.0,22.0,0.1,3.2,11.82,2.1999999999999993,9.620000000000001,True,True
0.1,28.0,12.0,4.4,100.0,20.0,2.0,22.0,0.1,3.2,12.36,17.6,-5.240000000000002,True,False
0.1,28.0,12.0,8.8,100.0,20.0,2.0,22.0,0.1,3.2,11.92,13.2,-1.2799999999999994,True,False
0.1,28.0,12.0,19.8,100.0,20.0,2.0,22.0,0.1,3.2,10.82,2.1999999999999993,8.620000000000001,True,True
0.1,28.0,13.0,4.4,100.0,20.0,2.0,22.0,0.1,3.2,11.36,17.6,-6.240000000000002,True,False
0.1,28.0,13.0,8.8,100.0,20.0,2.0,22.0,0.1,3.2,10.92,13.2,-2.2799999999999994,True,False
0.1,28.0,13.0,19.8,100.0,20.0,2.0,22.0,0.1,3.2,9.82,2.1999999999999993,7.620000000000001,True,True
0.1,28.0,14.0,4.4,100.0,20.0,2.0,22.0,0.1,3.2,10.36,17.6,-7.240000000000002,True,False
0.1,28.0,14.0,8.8,100.0,20.0,2.0,22.0,0.1,3.2,9.920000000000002,13.2,-3.2799999999999976,True,False
0.1,28.0,14.0,19.8,100.0,20.0,2.0,22.0,0.1,3.2,8.82,2.1999999999999993,6.620000000000001,True,True
0.1,28.0,15.0,4.4,100.0,20.0,2.0,22.0,0.1,3.2,9.36,17.6,-8.240000000000002,True,False
0.1,28.0,15.0,8.8,100.0,20.0,2.0,22.0,0.1,3.2,8.92,13.2,-4.279999999999999,True,False
0.1,28.0,15.0,19.8,100.0,20.0,2.0,22.0,0.1,3.2,7.82,2.1999999999999993,5.620000000000001,True,True
0.1,28.0,16.0,4.4,100.0,20.0,2.0,22.0,0.1,3.2,8.360000000000001,17.6,-9.24,True,False
0.1,28.0,16.0,8.8,100.0,20.0,2.0,22.0,0.1,3.2,7.920000000000001,13.2,-5.2799999999999985,True,False
0.1,28.0,16.0,19.8,100.0,20.0,2.0,22.0,0.1,3.2,6.82,2.1999999999999993,4.620000000000001,True,True
0.1,28.0,17.0,4.4,100.0,20.0,2.0,22.0,0.1,3.2,7.36,17.6,-10.240000000000002,True,False
0.1,28.0,17.0,8.8,100.0,20.0,2.0,22.0,0.1,3.2,6.92,13.2,-6.279999999999999,True,False
0.1,28.0,17.0,19.8,100.0,20.0,2.0,22.0,0.1,3.2,5.82,2.1999999999999993,3.620000000000001,True,True
0.1,28.0,18.0,4.4,100.0,20.0,2.0,22.0,0.1,3.2,6.36,17.6,-11.240000000000002,True,False
0.1,28.0,18.0,8.8,100.0,20.0,2.0,22.0,0.1,3.2,5.92,13.2,-7.279999999999999,True,False
0.1,28.0,18.0,19.8,100.0,20.0,2.0,22.0,0.1,3.2,4.82,2.1999999999999993,2.620000000000001,True,True
0.1,28.0,19.0,4.4,100.0,20.0,2.0,22.0,0.1,3.2,5.36,17.6,-12.240000000000002,True,False
0.1,28.0,19.0,8.8,100.0,20.0,2.0,22.0,0.1,3.2,4.92,13.2,-8.28,True,False
0.1,28.0,19.0,19.8,100.0,20.0,2.0,22.0,0.1,3.2,3.8200000000000003,2.1999999999999993,1.620000000000001,True,True
0.1,28.0,20.0,4.4,100.0,20.0,2.0,22.0,0.1,3.2,4.36,17.6,-13.240000000000002,True,False
0.1,28.0,20.0,8.8,100.0,20.0,2.0,22.0,0.1,3.2,3.920000000000001,13.2,-9.279999999999998,True,False
0.1,28.0,20.0,19.8,100.0,20.0,2.0,22.0,0.1,3.2,2.8200000000000003,2.1999999999999993,0.620000000000001,True,True
0.1,28.0,21.0,4.4,100.0,20.0,2.0,22.0,0.1,3.2,3.3600000000000003,17.6,-14.240000000000002,True,False
0.1,28.0,21.0,8.8,100.0,20.0,2.0,22.0,0.1,3.2,2.9200000000000004,13.2,-10.28,True,False
0.1,28.0,21.0,19.8,100.0,20.0,2.0,22.0,0.1,3.2,1.8199999999999998,2.1999999999999993,-0.37999999999999945,True,False
0.1,28.0,22.0,4.4,100.0,20.0,2.0,22.0,0.1,3.2,2.3600000000000003,17.6,-15.240000000000002,True,False
0.1,28.0,22.0,8.8,100.0,20.0,2.0,22.0,0.1,3.2,1.9200000000000004,13.2,-11.28,True,False
0.1,28.0,22.0,19.8,100.0,20.0,2.0,22.0,0.1,3.2,0.82,2.1999999999999993,-1.3799999999999994,True,False
0.1,29.0,0.0,4.4,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,24.46,17.6,6.859999999999999,True,True
0.1,29.0,0.0,8.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,24.020000000000003,13.2,10.820000000000004,True,True
0.1,29.0,0.0,19.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,22.92,2.1999999999999993,20.720000000000002,True,True
0.1,29.0,1.0,4.4,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,23.46,17.6,5.859999999999999,True,True
0.1,29.0,1.0,8.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,23.020000000000003,13.2,9.820000000000004,True,True
0.1,29.0,1.0,19.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,21.92,2.1999999999999993,19.720000000000002,True,True
0.1,29.0,2.0,4.4,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,22.46,17.6,4.859999999999999,True,True
0.1,29.0,2.0,8.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,22.02,13.2,8.82,True,True
0.1,29.0,2.0,19.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,20.92,2.1999999999999993,18.720000000000002,True,True
0.1,29.0,3.0,4.4,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,21.46,17.6,3.8599999999999994,True,True
0.1,29.0,3.0,8.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,21.020000000000003,13.2,7.820000000000004,True,True
0.1,29.0,3.0,19.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,19.92,2.1999999999999993,17.720000000000002,True,True
0.1,29.0,4.0,4.4,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,20.46,17.6,2.8599999999999994,True,True
0.1,29.0,4.0,8.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,20.02,13.2,6.82,True,True
0.1,29.0,4.0,19.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,18.919999999999998,2.1999999999999993,16.72,True,True
0.1,29.0,5.0,4.4,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,19.46,17.6,1.8599999999999994,True,True
0.1,29.0,5.0,8.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,19.020000000000003,13.2,5.820000000000004,True,True
0.1,29.0,5.0,19.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,17.92,2.1999999999999993,15.720000000000002,True,True
0.1,29.0,6.0,4.4,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,18.46,17.6,0.8599999999999994,True,True
0.1,29.0,6.0,8.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,18.02,13.2,4.82,True,True
0.1,29.0,6.0,19.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,16.92,2.1999999999999993,14.720000000000002,True,True
0.1,29.0,7.0,4.4,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,17.46,17.6,-0.14000000000000057,True,False
0.1,29.0,7.0,8.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,17.02,13.2,3.8200000000000003,True,True
0.1,29.0,7.0,19.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,15.92,2.1999999999999993,13.72,True,True
0.1,29.0,8.0,4.4,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,16.46,17.6,-1.1400000000000006,True,False
0.1,29.0,8.0,8.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,16.02,13.2,2.8200000000000003,True,True
0.1,29.0,8.0,19.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,14.92,2.1999999999999993,12.72,True,True
0.1,29.0,9.0,4.4,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,15.46,17.6,-2.1400000000000006,True,False
0.1,29.0,9.0,8.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,15.020000000000001,13.2,1.820000000000002,True,True
0.1,29.0,9.0,19.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,13.920000000000002,2.1999999999999993,11.720000000000002,True,True
0.1,29.0,10.0,4.4,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,14.46,17.6,-3.1400000000000006,True,False
0.1,29.0,10.0,8.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,14.020000000000001,13.2,0.8200000000000021,True,True
0.1,29.0,10.0,19.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,12.920000000000002,2.1999999999999993,10.720000000000002,True,True
0.1,29.0,11.0,4.4,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,13.46,17.6,-4.140000000000001,True,False
0.1,29.0,11.0,8.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,13.020000000000001,13.2,-0.17999999999999794,True,False
0.1,29.0,11.0,19.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,11.92,2.1999999999999993,9.72,True,True
0.1,29.0,12.0,4.4,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,12.46,17.6,-5.140000000000001,True,False
0.1,29.0,12.0,8.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,12.02,13.2,-1.1799999999999997,True,False
0.1,29.0,12.0,19.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,10.92,2.1999999999999993,8.72,True,True
0.1,29.0,13.0,4.4,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,11.46,17.6,-6.140000000000001,True,False
0.1,29.0,13.0,8.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,11.02,13.2,-2.1799999999999997,True,False
0.1,29.0,13.0,19.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,9.92,2.1999999999999993,7.720000000000001,True,True
0.1,29.0,14.0,4.4,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,10.46,17.6,-7.140000000000001,True,False
0.1,29.0,14.0,8.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,10.02,13.2,-3.1799999999999997,True,False
0.1,29.0,14.0,19.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,8.92,2.1999999999999993,6.720000000000001,True,True
0.1,29.0,15.0,4.4,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,9.46,17.6,-8.14,True,False
0.1,29.0,15.0,8.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,9.02,13.2,-4.18,True,False
0.1,29.0,15.0,19.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,7.92,2.1999999999999993,5.720000000000001,True,True
0.1,29.0,16.0,4.4,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,8.46,17.6,-9.14,True,False
0.1,29.0,16.0,8.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,8.020000000000001,13.2,-5.179999999999998,True,False
0.1,29.0,16.0,19.8,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,6.92,2.1999999999999993,4.720000000000001,True,True
0.1,29.0,17.0,4.4,100.0,20.0,2.0,22.0,0.1,3.1000000000000005,7.460000000000001,17.6,-10.14,True,False
